sk_Vitima,Id_vitima,Relacaovitimasuspeito,Sexodavitima,Orientacaosexualdavitima,Faixaetariadavitima,Deficienciadavitima,Doencararadavitima,UFdavitima,Profissaodavitima,Graudeinstrucaodavitima,RacaCordavitima,Etniadavitima,Faixaderendadavitima,Pais_da_Vitima
dd68e42d-9eec-46c7-be5d-6e953583d9d3,3d89062d-5c32-45bb-b5a5-d53e5d038013,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0bdef93f-0deb-4979-b301-693f1c3a4553,38a386d4-5ecb-4a48-b4ce-5c8a6f0bdc3c,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
78a9a171-2957-4b1a-8be3-cbbef96674b4,5832d91c-474a-41fc-832a-e2d77fc9a279,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
29c4b163-e9d1-45b4-8a4b-c3177cb0d7a3,e54f77f4-8a2e-4817-aecc-599e5f723a1a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e7fb077f-4f66-4ae3-b822-2a7c2f262790,2219d3f0-61bb-47c0-a52d-879be88d9cc3,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0569fe9d-8931-4191-8531-d6e3cb2c43d7,b4558fc9-a502-4b4e-a38f-081ddeffc0bf,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
3fcfeb60-ae04-4011-9f25-95489962c53f,d548b038-ee96-44e6-ba84-4db98bdb7fb0,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e4e9a1d3-3ea5-4d54-968b-82865fa3497a,b52a4cf4-34d8-4896-9c94-edd786cdbce1,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6da1d522-bcb2-438b-8fc4-355ccf8f9490,366dbf6f-dbab-4d00-ab08-6ec2471b571b,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
23f8831b-98b4-4425-b34a-d1b60750ae7c,bf5ab853-2af2-4055-8819-73dba596ed90,FAMILIARES,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
800c009a-21e6-4026-9fae-4144b9b024a5,e8c6ffda-ab14-45da-988a-0dfb31f3171c,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
f3dbbcbd-480c-488d-8570-2cfadf2bcd55,270c3bac-4959-4e46-a83b-f8ff288757f0,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c4915729-704e-4730-a570-29445abcdbb5,92434a7c-8193-4465-b5bb-5bc0906e194d,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ae64cc7c-6823-45ed-87b7-d86a1b586203,00ded972-9ca4-4b69-889a-b0a722a47cab,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
189812bb-98ef-4ec9-9985-b23a5a3e2fa3,d36b254d-fa2a-4f6e-9437-f8d13ac25f6b,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
485d0cef-afd1-4e4e-9157-a672f1ff6c53,08ed259b-7cf1-445f-b3a1-f17974ff143d,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e9d22867-3d31-4fea-a07b-82ec08e4dab3,4437a651-693a-4396-8e9b-3e82b62e2d3e,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7aed878f-291f-4bee-b1b9-0474be00ba18,42c25296-ff5d-445b-a60f-30192d7ec495,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,PRETA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
b809602b-1552-40a9-819e-a3c1b7dd1336,47a1b8ad-00b2-4f12-93ac-7038b6c40526,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0a6d3ba3-1757-4ca5-b7ff-907abbf5ecd2,bad78c7a-7c11-40e5-bc79-8aaf8672fd9d,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bd4de9de-f746-47cb-89c4-4918811ca752,807f4c4c-185a-4e46-bbc0-96d773835d17,OUTROS,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
489cac5a-6a53-4cfa-af0e-9ea277dbd22c,4998ecc6-832c-4a40-9788-db9c444c8de0,PRIMO(A),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
a4546913-9565-4728-b301-b406f8d675b9,2416c859-af48-49a6-a997-17a12e939b78,NÃO INFORMADO,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
12a25551-5fdc-4980-9ee0-24e4aec14c50,1226dc5b-7451-4864-922d-4fd04ea77c19,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
dc2dedb0-800d-44aa-9b63-1e07f285a104,8b412dc8-df2b-48f2-8324-e9647b48cbc9,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f3a3ff32-e556-4474-b5a9-7eec6da5fa94,f4a3ebc3-691a-453f-9ea3-0a9ab2e0eca1,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
b0704c72-fc06-46ea-a297-5c60dc25126b,9daeb1a0-4067-4e4a-b5f8-d0c99021017e,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
4b305ea9-5021-4ad6-a20f-46bfb73d1bd8,5f5addaf-099d-484e-b82b-abccd8ef9770,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
2046e15b-b2fc-4563-bb24-fef108e88cab,198dc40a-d0d3-48a5-9dd1-d6d9eef18001,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f1698fa2-be1e-4b8d-8d0a-7dbadb64dcfc,84c7be4d-e5d7-472f-ba7e-fd7e9ef0fc4a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,MAIS DE 15 SALÁRIOS MÍNIMOS,BRASIL
9b8e6f33-f9d4-4f22-a919-b594e199027e,f6df2db8-5a3d-444b-b3a4-4afd70754bf7,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0e3a2a2c-f5b6-4436-8da3-4afb1a3271c5,c058349d-3d15-4011-9e41-ba448de8b255,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
4a14f157-3fad-4231-96ef-45b5396de923,048be010-83dd-4464-945d-8ee0509b42ed,PRESTADOR(A) DE SERVIÇO,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
d983cb28-7310-48d6-a91b-c24e3b569795,4881b198-17a5-4be8-973e-c669d362879b,NÃO INFORMADO,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
d68d47a0-ec78-483e-a72a-f20a8e8f65a7,c5fea828-4539-4d4a-9f55-d52ffceb733d,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
fd7d775c-f8a5-4fa1-9805-a3d934343dd6,2060fd75-6563-4056-9cf7-42a8c4ca800c,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
b434b31c-580e-4265-9f3e-99350e1d129e,8714bc4b-869f-4015-8a1e-2412e5175244,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
d727ae9e-f058-489f-91e9-7cea3c9d299f,b318931c-448b-4e05-a1b5-6d0b0f051a13,TIO(A),MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1e41a1db-042e-4b41-a1ca-abae088399c8,31602e97-615a-4929-a704-dc32c7f91352,AVÔ(Ó),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f26d566e-2208-4c7e-96f0-e40ce7457dac,8be904c4-2284-46a4-9656-a7fb19239136,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bf8cc404-b7aa-490e-bff7-67efa6262bbb,6454cf4a-915c-4112-943e-e82b7b9fe43b,AVÔ(Ó),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
1a2b528d-ab9a-4d12-b5da-4c3fe30adbe6,651c3288-f246-44e2-95b3-f749d2a9583a,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f6005426-08da-45ab-9720-c2350b0298fd,c73ccc85-27ea-4beb-a08c-accde722e064,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7baba9b7-f135-4d66-9ca0-14b0c484caa8,ac0bc423-a5aa-47e4-9117-b05ecb673779,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO SABE INFORMAR,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
d2473c3d-4469-4ac2-9f68-f5a144bf1c5f,c95f0c05-190f-429d-8b89-75b9e9f13cb0,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1412d3a8-c6d4-432f-8bd8-18ed43c4e1c0,7a07ea8f-e3dc-4c54-bd18-022eaf55ffe0,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,SEM RENDIMENTO,BRASIL
e18d65ca-1015-4168-96a5-4a956fbe1737,65b608c9-2f94-48b2-9c81-febcefcd1b4f,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
a140e4e8-c579-4c1d-8357-d2652711d5bb,908d112b-e401-4b65-8afd-00935ef5166a,PADRASTO/MADRASTA,NÃO INFORMADO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0bf89f21-f27e-4dc9-98f8-c6b416136d8b,2f0dd74c-b0ad-4355-a37a-aeb0d1be98c9,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1ca9461a-68e4-4289-8520-6db54e24e4ff,99ec7e82-ae99-4783-80d6-f30bd1b0ccb4,AVÔ(Ó),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
6d2001bb-a070-488c-a6b5-08da41a1a3d4,d2aadca9-c54f-476b-abd4-bae25ede6ac5,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7eecdffd-3b59-4fbb-905b-2aab69e99ed5,368a3e44-05d5-4a18-b0d1-e2bac1636559,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1fc2ffcb-9c49-43dc-b606-a652112276f5,63d97fa5-210d-43dd-944c-f52ca980ae89,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e0be1f5a-3a0f-4e50-bc6f-f49723cfdd54,1205c65a-952c-4338-8caf-791eda2db857,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
545781cc-c926-451c-8d35-edc01fbceee9,67806f62-9dd1-4d03-b23c-ef93b587a727,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
1e43ec6e-95fc-4f5e-b337-e56d34298af8,8642294e-f9fb-4c7a-87e1-b5ac20704fbb,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
74fa6c87-06d1-428c-9d85-058213083a14,9f01a07a-1912-4bec-aab5-b273399ec943,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7a7381c5-924f-42b2-b3e4-e1c86b739fa0,8e27d142-ad93-4186-a0dc-526494690ff7,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
cfa3981e-2967-4e79-ad70-19867459b001,bc251251-1727-4087-bcc3-1a4ae580b045,PADRASTO/MADRASTA,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bbbf0ce2-5034-44cf-8fbd-27d4d467cc02,5cee9abd-56c1-4da1-8332-dce72c91b6b3,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
11a888b8-cae9-4c0c-af16-5ceed4032a2a,b1921669-7ae5-44bf-ac7d-4f107d266bc8,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,INDÍGENA,POVOS E COMUNIDADES TRADICIONAIS,NÃO INFORMADO,BRASIL
6941bc69-cf9b-4ee4-a3f5-6aab8d685ec6,37a59a84-1349-4394-bfa9-222b3f1f9d58,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
238e68df-23d2-4ac7-a7e0-7c5471146414,9574d267-d729-42f5-8947-65ecc730deb3,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e0a8d32a-8d2e-4565-b182-915d9b9a4ff9,c024bfb7-7744-48e4-907e-c99ada6c649b,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,FÍSICA/MOTORA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
227d5254-6420-44c5-920b-fb8481641e2c,38349dee-c770-4fde-8afa-8c79ac3c5f32,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6946610d-eacd-4bbf-8487-153363c2b4a6,4b343ffc-cea5-4c3a-b01c-61b0d68d5690,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
8fa04b54-0129-4c8a-a37b-384811e0bf33,180e9ff2-b403-4846-bb56-eefd37bb4353,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
458d3cca-5a93-456e-a2a7-9978413ee1dc,7a4726e9-d2ac-4384-8500-3b494772a8bf,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO SABE INFORMAR,ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2662b5d2-028e-4208-b97c-e44829e29d39,ab9c152d-593f-41e1-b73d-0fcce443349c,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ab744a73-7f55-4a62-959c-57178e0c261f,33ba4e77-ba8c-4ac1-b55c-36721a36ee6a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
659c3eb3-c774-42b5-b861-99614ccaf398,ed3c8405-fdb0-49c4-a732-6be84284af35,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e4258871-8115-485f-b5ab-1f6fbb48c615,fe514e72-1944-457e-ac4c-848e2e50c516,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
a5c50b01-fd6b-42f4-ab29-a1efe3f1ed21,f3421304-9572-4490-b511-88a0237eec08,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
543b0347-583c-483f-b111-1b02a4c40fc3,5c4fc0de-acfa-45d9-b7cd-1dadeaa2b064,PRIMO(A),FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
