sk_Suspeito,Id_suspeito,NaturezaJuridicadoSuspeito,Sexodosuspeito,Orientacaosexualdosuspeito,Faixaetariadosuspeito,Deficienciadosuspeito,Doencararadosuspeito,Suspeitopreso,Pais_do_suspeito,UFdosuspeito,Profissaodosuspeito,Graudeinstrucaodosuspeito,RacaCordosuspeito,SuspeitoEtnia,Faixaderendadosuspeito,VinculoOrgaoPJdosuspeito,sl_suspeito_ramo
803c03b0-d7ee-4da4-bb4f-80946754fdff,1696dfce-e446-422d-b6d0-e5a6b63d0245,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
107737cb-ca1b-457b-852f-f20c7d12e970,d1ba6f10-dc97-4878-9520-2bcfd14596bf,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
30edef5a-850a-4a6f-8cca-1cb565e716e1,34645edf-b7f4-4741-9d11-cd9362c55f43,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,OUTROS PROFISSIONAIS LIBERAIS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0159f81c-3363-4da0-8efb-102221fefb63,eb9dcd2e-e32b-4a62-907f-c070f8ae355c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,PREVENTIVA,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
eac0841b-90e2-4bb0-8953-6b615890326d,2c95134c-d3f7-4ddd-823e-16e125fbfd9e,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,"TRABALHADOR DO SETOR DO COMÉRCIO (AMBULANTE, VAREJISTA, ATACADISTA)",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8980d432-dc34-496b-a559-d6d0c7574b15,f4711cc9-35d5-4d84-a2d0-3e00bd6c57ec,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c64f97a6-949f-4601-b4cd-cb4223ea2506,edf94368-f5e6-40ad-aa58-7fb5d850e26e,PESSOA JURÍDICA DE DIREITO PRIVADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,INFORMAÇÃO E COMUNICAÇÃO
e90bb975-a303-496e-b1fd-83bece219cb4,7db74c1c-375f-4a9a-95b3-3459323593f9,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e27346af-e523-4b5f-89a6-0290bfee2b5a,a54ddeb7-0899-4bb9-b16e-162bf7667f31,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8895cb21-3928-4577-8b37-f7dafc1d2847,5601d990-4030-49d5-9451-ea2a2d25a54f,PESSOA FÍSICA,INTERSEXO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
2d91f79e-6168-40df-be16-9b5fe8caedc5,7d79150e-3178-4206-bf48-04074be56364,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c8b8f373-0b6b-4933-99c0-bfe179cd8f1c,fb47a0bc-fee7-4763-98b3-96fad868ef05,PESSOA JURÍDICA DE DIREITO PRIVADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,OUTRAS ATIVIDADES DE SERVIÇOS
80a0ad7f-bb36-47fd-ac58-55af1cb3380f,d91d29cb-f4b1-46b3-8939-478085e2d8c0,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b8dc97c6-2ada-48b0-b61f-85270122db06,3f73cfe3-ef51-4e82-bb96-47704f1cb76a,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
35741da2-3cc6-42f6-baa9-103e5bc76f42,93b12fa1-a82c-4f2f-bbc4-15dbd75d624c,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
58ce4dad-cb46-4654-af89-5c8f29e119ac,42527420-2611-4d53-a78b-5565f5ca45b7,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,PODER EXECUTIVO EM GERAL - MUNICIPAL
6d9fc3c7-f396-46ae-b1f4-46ae2877dc1a,92cc2c56-1002-4798-b28f-cd3002d8179c,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
dd9f352b-5d02-4690-a85c-dadf9f84729d,a0625aa9-405d-4932-a5d6-f7bcf88769d1,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
05ee0303-314d-47e8-bd98-19225dd4a9dc,8ca7e54e-66dc-48f0-b00d-0c50748b41c1,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AGÊNCIA REGULADORA ? ESTADUAL/DISTRITO FEDERAL
adf206ae-0f3f-4fcb-bc59-82bea324a76e,3d569b55-f13d-499f-b80c-cc4e1c055933,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
758e17d0-5e2e-4385-ab1c-9c210e0706fb,5d24c677-b663-4b6d-aa53-9f0af6daa3ac,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0a7ca042-cb5e-4123-9179-655515fc682f,fe1916af-e334-4acd-9eac-c07dda087d13,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
be85ff39-24b7-4d66-9a62-7aae295914fb,43ed500e-2c6a-4832-8724-e255879a7d2a,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,"SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? MUNICIPAL"
58809aa4-78c7-426c-9f8f-7fe081e1a972,b24b72a1-3282-443f-b7c5-fbc9e30fb107,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a22d82ba-da2d-4df9-998e-b58df0e3429d,45dcf02b-6dc7-4eb1-b5d4-b3a37e978dcb,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a1ef0ecc-4310-4523-944b-5de73d1c0cb1,a6b877b1-7cfd-46a0-be49-7beae77eb6db,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
42065105-2b2f-4b03-ac6b-3e24d3ef9abf,90165d00-9fa9-4ed3-b4a8-9b072cd83021,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AGÊNCIA REGULADORA ? MUNICIPAL
7ccc6587-e85e-4b47-a7bf-2f449a15d878,419110b6-307d-488f-a79f-0cf81686c8ab,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c2936037-37a9-41cb-9bb3-27254bcf43af,9148faba-8a8b-4e2e-9f98-f4c2ec3f88d3,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
1acdfb5d-3c1f-4c62-a997-f9d0551bcf04,155437ce-4146-45ce-94bc-fcea5cae4723,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
9b55644a-715f-44b9-8464-a07e7798ab2a,d4284dc1-69c1-44a2-9772-7f50d8c0fbb5,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,PODER EXECUTIVO EM GERAL - MUNICIPAL
8b78409d-82ba-4946-862a-9c21eef099e6,351bba97-5407-4a9e-a082-f56a73d46c5c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
b4ffd92f-80d8-4970-9b01-bc6bf8161fa0,909b42d0-0770-4492-b4cf-78f8f4ab9150,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
89e33d5b-bc21-436a-8cf8-7af2e38d94ea,67a83d77-fcd4-4ec5-a18b-4c8e9c28939f,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0b8e091a-890b-4c99-b84d-62b84140a79e,93388891-238b-47b1-bedf-6565e664ee1e,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
7a8f24a1-c6c4-48ed-af41-7d1078dd2a89,7d2b050c-da71-4a56-975d-95f0ec288c48,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
96644b51-4d21-4315-ad62-402d89b87b41,e7e9d15f-9e5b-4788-8027-fa7479ef2afd,NÃO INFORMADO,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
166150ae-d5d9-4190-91ca-7ea81188e5f1,a30fc06a-ef6b-40ec-b640-4c038b70220e,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
000b2e4d-7ee7-4ede-8f82-1ac49cb40694,9213c466-9ab5-4697-b8a9-d2bbe8847614,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
576c08dc-ee51-4dea-9b63-a8ff3853de10,724cd2da-3881-49d0-99bc-2ef03d9bb170,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6520d939-733c-4d85-b96c-7b407827ce21,3c9cfae9-1bb1-4afa-b8c9-8e02fcdce803,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AGÊNCIA REGULADORA ? FEDERAL
5d16b975-394f-4d94-a32b-18503a0c3f34,ed9e180e-49bc-4f78-a6a2-1bec2dd9f7c4,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f0793cff-8f6f-4f62-8876-b447d4d0ea90,51e853eb-8226-4d8e-9b72-9221c838d1c6,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
545d1f5f-fc43-49ce-b507-c4e61aa84323,db8a5a5a-121e-49c8-89d5-e55c456b6642,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
dbb205d0-3aad-48e3-8dfb-98a29de5aaac,1b0cfff5-d3bd-454f-a503-930ddcbe99bb,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c87da50f-3d0f-4bed-8266-54baa9535871,e9d843a9-c58e-49d3-975d-588dc58a6c7d,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
535c6a19-bb81-4595-bc6e-22652c99845e,7fb0c855-d6d1-4b41-8500-2dfe7aa7780e,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,PODER EXECUTIVO EM GERAL ? ESTADUAL/DISTRITO FEDERAL
491ae27e-1a04-4b50-9c47-d2e3f77839e7,c21390bb-e303-42af-b474-641f94176b92,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,PENA,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
350066a0-d7d3-4ad2-b15a-7f17b40839f6,3b73084c-2bf1-4b8e-9ab8-979e1e3e104a,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
7d3d2423-f849-4652-9d0c-8e40440d5b53,f5f3d6db-8711-464e-b335-70f6babc8fbe,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
7febffb3-b981-461e-9845-292353d43ce8,5dbe0b68-4aa5-41db-a623-97013c388603,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f36e69bc-079e-4ae8-ac1b-e289625da89a,1a25a032-c856-4b74-ba45-0eb6819b7ed8,PESSOA JURÍDICA DE DIREITO PRIVADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
1ec874a7-faf1-418c-84b1-06ddf195d716,4f2ed3ac-30aa-4a5b-ba49-0a2ed72ff113,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
14b57588-bc1d-4e1d-8002-834e3fb74330,caa1338c-c32b-4943-9ce0-7ec5b5832a57,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AGÊNCIA REGULADORA ? FEDERAL
5fdc55c5-fcf9-4a5f-8e31-6990b911a2b7,3808806c-ce52-427b-a046-0c0275090844,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,"SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? MUNICIPAL"
708764b6-a821-4f9a-9131-8d4897f0557d,2fcf4fde-ecb7-4806-ac5d-1c12a6f25ded,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
487831f2-9898-4807-8da3-ed36f9322334,9220a2e0-a9c4-4e38-a41c-e84774b74f25,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a198a3d8-f3d4-4ba4-a6c1-e44bfb73dc7d,567b8ebb-f4f4-48e6-a20e-bac16eb15e81,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
19c28c66-2846-4370-970f-154cd7f1e114,0c877e81-dac1-4367-9e31-1ca982cd4358,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
12b999d9-c494-4ce8-a419-a1bd5e0f113a,fd7615e1-e159-4e68-aa02-78b92dc4646e,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
