Canaldeatendimento,Cenariodaviolacao,Denunciaemergencial,Denunciante,Pais,UF,Frequencia,Iniciodasviolacoes,sl_quantidade_vitimas,Motivacao,sk_Vitima,sk_Datadecadastro,sk_GrupoVulnerario,sk_Suspeito,sk_tipoViolacao
TELEFÔNICO,SERVIÇO DE ABRIGAMENTO,NÃO,ANÔNIMO,BRASIL,SE,OCASIONALMENTE,HÁ UM MÊS,2.0,POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS,f01aaed7-d46c-4a0b-b80d-9025bee773f7,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,221182e0-9179-498b-b0b5-dd8ffddc2a27,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,"BAR, LANCHONETE, RESTAURANTE OU CASA NOTURNA",NÃO,ANÔNIMO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,ecc8d411-8d1f-40ef-b0be-69e4da55db05,066b855f-5a83-4b4c-a16e-5a0764688c33,55fc9909-0327-4a74-9096-3382459407ce,16f41205-986b-4e16-a4c5-28362bf4bbaf,347b290b-b7b6-4874-a256-0d48ee29e0ae
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1.0,"EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS",6b56da4c-26fd-4e1c-951e-b07a9fe93d8f,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,65c76e9c-f178-4de9-a487-a8e46c123e18,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1.0,POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS,94e847e8-66a5-46d9-9589-18af4d04fe14,066b855f-5a83-4b4c-a16e-5a0764688c33,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,480e1970-165b-4f19-9873-a2e4340155b9,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,84d74bea-ead1-41b7-880b-3c60fa5bc778,066b855f-5a83-4b4c-a16e-5a0764688c33,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,8b098842-eb10-403a-bdd7-07ed8f23c002,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,be1e4d7d-0542-4476-b887-c712a6b25028,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,889b0ba9-b789-4663-8d28-ce7db77fd779,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,c4bbb0bc-e6d1-42a0-b1fa-0d03099928c8,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,416d900e-88c6-4914-8fdb-efc6d274278b,b1234853-6ead-44e0-8883-ce17f2955409
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1.0,PARA OBTENÇÃO DE BENEFÍCIO FINANCEIRO/ GANÂNCIA,5a5b404f-f478-4074-9c16-74f366e366d7,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,e5330fd0-8f67-4376-9962-1a820c55af80,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,ANÔNIMO,BRASIL,MG,SEMANALMENTE,HÁ UM MÊS,1.0,COM HUMILHAÇÃO,bed671a6-1a15-4284-9f2c-5d2512219b87,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,80e82b0f-512a-4567-841d-cdcbf81c6320,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,DF,OCASIONALMENTE,HÁ UM MÊS,1.0,COM FINS CORRETIVOS,d250cae9-bb84-4b26-91dd-661e00c27d44,066b855f-5a83-4b4c-a16e-5a0764688c33,4f451b2b-7f74-4b04-832f-c7b3a352f83e,62983ecb-b8b0-4dd7-9515-c6945ce1da30,18bad44c-325f-4a72-929c-c6184ba35d01
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,DF,OCASIONALMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,da7a2acf-60a9-438f-9c22-9fe9d9af8207,066b855f-5a83-4b4c-a16e-5a0764688c33,b708eb62-6f5c-432f-aec1-bd87f910847b,598faec7-4d28-493d-9700-14c238a86340,40e15f9c-2328-4139-8a0c-4b5aeececae9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NA RELAÇÃO FAMILIAR,ff29ce2e-146f-4864-bff0-73e724c10c97,06761b2d-fb50-4c04-ad74-275ee8226870,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,40281035-2f95-43fc-8be4-970271fd86b2,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1.0,VALENDO-SE DA HOSPITALIDADE,e7b24b44-9fa1-4a70-ab7c-d3cd5bb5412e,06761b2d-fb50-4c04-ad74-275ee8226870,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,171cec13-f003-4cf8-ab53-155e49c27d2e,69c08830-0bcc-4bc2-8b77-568d9171c001
TELEFÔNICO,OUTROS,NÃO,TERCEIRO,BRASIL,PB,SEMANALMENTE,HÁ UM MÊS,6.0,PARA FINS DE EXPLORAÇÃO DO TRABALHO.INFORMAL,30b3e80b-0ddb-4ca0-872b-3462a782b76e,06761b2d-fb50-4c04-ad74-275ee8226870,4f451b2b-7f74-4b04-832f-c7b3a352f83e,83d439c6-136e-4694-b4ba-2d55e92199a3,347b290b-b7b6-4874-a256-0d48ee29e0ae
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,BRASIL,SP,NÃO INFORMADO,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,e113f997-bf1d-42aa-b1be-a827c92cde27,06ab15d9-d353-45bf-91fc-741a61ff1419,4f451b2b-7f74-4b04-832f-c7b3a352f83e,0424b731-cbd4-43db-865a-f33804c8feca,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,1.0,EM DESCUMPRIMENTO DE MEDIDA PROTETIVA,cc38aa58-be6d-494d-bb3c-5adbdb97801a,06ab15d9-d353-45bf-91fc-741a61ff1419,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,640b568c-2740-4ca8-8abd-557a10ecf430,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,ANÔNIMO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,05a874af-94d4-416f-a2cc-1530ba2f9e1f,06ab15d9-d353-45bf-91fc-741a61ff1419,4f451b2b-7f74-4b04-832f-c7b3a352f83e,0ed469de-f340-4021-8a2c-78d35cf83a92,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,DF,DIARIAMENTE,HÁ UM MÊS,1.0,EM RAZÃO DE CONFLITO DE IDEIAS,35d13be7-8877-4115-ac9f-3bf4a4aa0b38,06ab15d9-d353-45bf-91fc-741a61ff1419,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,1ed0c1cf-813a-4835-bf60-71b63dc85646,7e1b0b67-4a94-4ae5-986d-cdbdd4587248
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,e700369d-476e-48b4-82ca-affda9d1de3b,06ab15d9-d353-45bf-91fc-741a61ff1419,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,96725981-ee61-4ba6-b87c-f4c63a25b45b,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,715644bb-558c-434b-b430-d7dfea9b8043,06ab15d9-d353-45bf-91fc-741a61ff1419,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,5dc2ea09-33fa-4675-831d-2d4aeade668a,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,BA,OCASIONALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,adbd9cce-25bf-4ec7-99a9-65ec27f8309a,07d59131-621f-4014-8e2b-043078e42d58,4f451b2b-7f74-4b04-832f-c7b3a352f83e,be5b7ff6-37ec-4e28-b18e-07a305206c49,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RS,DIARIAMENTE,HÁ UM MÊS,1.0,COM HUMILHAÇÃO,21f62c11-35ff-4e34-aa98-ff4ad17639da,07d59131-621f-4014-8e2b-043078e42d58,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,65399c3c-a15c-4900-b544-7994d62814f8,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,AM,SEMANALMENTE,HÁ UM MÊS,4.0,NÃO INFORMADO,dd478c43-37e7-4699-9533-918de870649d,07d59131-621f-4014-8e2b-043078e42d58,4f451b2b-7f74-4b04-832f-c7b3a352f83e,1668885a-5cde-4fd4-a61e-ef67844970e1,8e9febf8-3b00-4a7e-b097-5609428076f1
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,2.0,NÃO INFORMADO,fc3e19e1-0dd5-4c34-9966-feaf05340dbf,07d59131-621f-4014-8e2b-043078e42d58,4f451b2b-7f74-4b04-832f-c7b3a352f83e,3d956130-9b10-4002-9147-b8ac32ee9fe7,48f7bde8-bb5e-4a70-badb-2dc98831e88f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,1819f019-7d3f-4080-9aa8-c1fb65cf62c4,07d59131-621f-4014-8e2b-043078e42d58,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,2644edad-b503-4082-afe4-de21f01df7d7,d71f03ad-3e85-4e2e-bda8-265c9bd750b8
TELEFÔNICO,OUTROS,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,OCASIONALMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,dab65787-fd49-47de-b402-c3c8682a5d91,07d59131-621f-4014-8e2b-043078e42d58,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,ebcad8dd-0890-4e3b-ada9-1c2929bf105d,402ba585-65b6-455b-9b39-821eb7132518
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,OCASIONALMENTE,HÁ UM MÊS,1.0,DA COABITAÇÃO/ CONVIVÊNCIA FAMILIAR/ RELAÇÃO AFETIVA,c3017318-aeb7-4379-a7ee-25e0fc85c125,07d59131-621f-4014-8e2b-043078e42d58,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,1b6a5fd4-ed99-452b-aae9-8bf51401fb3f,72e64a08-042c-4b11-adb6-72c87fdbdac9
WHATSAPP,UNIDADE PRISIONAL,NÃO,ANÔNIMO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,5547d27d-b296-4c13-9a95-08c5bb6bf73f,07d59131-621f-4014-8e2b-043078e42d58,b708eb62-6f5c-432f-aec1-bd87f910847b,5b193e31-0823-4f1e-97ff-dfa666203050,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1.0,NÃO INFORMADO,cca309b7-ea6c-40c8-920d-af6cc616442e,07d59131-621f-4014-8e2b-043078e42d58,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,a65d58aa-66b9-43af-bf59-1f91abee6eb2,eaccd26d-320e-460d-ac12-23e3765e3518
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,ANÔNIMO,BRASIL,MG,OCASIONALMENTE,HÁ UM MÊS,1.0,POR CONDUTAS EXCESSIVAS/ DESNECESSÁRIAS/ DESACONSELHADAS,d3815982-36a2-40cb-8e23-34960a62f207,07d59131-621f-4014-8e2b-043078e42d58,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,45e69c3b-2a2c-4036-947e-f57b0774f2b5,e08c2d6a-954d-4b69-92e9-d3070aea6290
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,4.0,COM HUMILHAÇÃO,36bacb57-4e56-40ec-8595-5004cba22131,07d59131-621f-4014-8e2b-043078e42d58,4f451b2b-7f74-4b04-832f-c7b3a352f83e,33fbd5a3-0a35-41cd-b223-c52c6f8d8115,c4b31f84-7ecb-437d-a53f-a375a281db1f
TELEFÔNICO,OUTROS,NÃO,TERCEIRO,BRASIL,RS,OCASIONALMENTE,HÁ UM MÊS,1.0,EM RAZÃO DA IDADE,da1e516d-9d52-44d5-a8d4-0cd52798ef71,07d59131-621f-4014-8e2b-043078e42d58,4f451b2b-7f74-4b04-832f-c7b3a352f83e,bd111b07-0d95-486a-a0cd-78f13c46c104,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,BRASIL,PB,DIARIAMENTE,HÁ UM MÊS,1.0,VALENDO-SE DA HOSPITALIDADE,9b799bbc-a0cd-48cf-8d3b-bae4b2c30178,07d59131-621f-4014-8e2b-043078e42d58,4f451b2b-7f74-4b04-832f-c7b3a352f83e,60b3dd32-1c48-48e3-adf8-44a9d6443663,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DO AGRESSOR,NÃO,TERCEIRO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,59f029da-3514-489f-ac0b-b5bf81e1cc54,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,192f8499-e4fb-42bc-b3da-3629ec135676,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,AMBIENTE VIRTUAL,NÃO,A PRÓPRIA VÍTIMA,BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,OCASIONALMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,829f2ffd-a88d-45e4-8b50-8741849ebcd3,07e324c7-6816-435c-b516-8d82542e0c20,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,c221b417-d5e8-4482-85ba-99d2e73f7005,151c0791-2fac-4004-adca-62584213a14f
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,2,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,66448c5c-a536-493c-a7b0-94fadd907429,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,7cbe87c7-a15c-4fbc-9330-a39be03b09ea,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,DIARIAMENTE,HÁ UM MÊS,2,NÃO INFORMADO,d3ba44f9-8808-4f79-b9e4-98340309c947,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,69fa486b-799f-4361-b8bf-6886c6d3038f,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,2,NÃO INFORMADO,41ff5270-6266-4a4d-a5fc-243cf82fd4d1,07e324c7-6816-435c-b516-8d82542e0c20,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,ab9a620c-dae0-498c-be76-1c43d8581f44,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,SEMANALMENTE,HÁ UM MÊS,2,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,df2e1ce1-ac31-4506-baa9-c77e7ea64f5e,07e324c7-6816-435c-b516-8d82542e0c20,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,d2d8baaa-c280-40d5-b7a1-24aa41a3c706,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.COM HUMILHAÇÃO,1863e1b5-67f6-4997-8751-58ce513963e4,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,852153a3-5100-481b-a3d4-6f739c99a8ff,1a3b1c59-a661-4ee4-9750-3aceb6414ff0
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,664e035f-ec18-40f7-8cda-6840448ea8bb,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,78af9934-b9ed-4aef-881a-c44c5effe24a,48f7bde8-bb5e-4a70-badb-2dc98831e88f
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RS,DIARIAMENTE,HÁ UM MÊS,2,NÃO INFORMADO,41ffb21d-d068-4981-940f-65a7183f4350,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,a39a1da8-ca8f-4f87-bc60-7147c095f6c0,31168b16-07db-4442-a68e-c8c70d1928cb
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,8a30b662-72d0-4761-a0ba-c634eac4a0ef,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,a416a63e-2439-4c81-a297-7ba46ecf11aa,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,"AGRAVANTE.POR MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO",041ae21b-5638-4f12-a02e-32fe1fdda1be,07e324c7-6816-435c-b516-8d82542e0c20,6d7250c1-a426-4978-8864-3877f0f94893,40341166-b9f2-4361-be56-e6242165e66b,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,aae50187-9352-4ab1-abf4-1694927b1e93,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,0dbd8632-63bf-4b52-a55a-57c1d1070aab,915725c8-f48d-484f-9eec-3a5539e67134
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,RJ,SEMANALMENTE,HÁ UM MÊS,1,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,b07968ea-15c6-4586-af3a-a91e43b2e792,07e324c7-6816-435c-b516-8d82542e0c20,6d7250c1-a426-4978-8864-3877f0f94893,eaa3b775-5d98-47c9-bf21-c687b7a57b0f,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,MG,DIARIAMENTE,HÁ UM MÊS,2,AGRAVANTE.NA RELAÇÃO FAMILIAR,1c40b763-c6c2-4d22-83cd-fdd4bab8d2df,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,c119e2f1-5db7-4cad-9fc0-c4462723521c,972be003-5e86-4cf4-900b-5d202b0352c7
TELEFÔNICO,CASA DO AGRESSOR,NÃO,TERCEIRO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,ca66dfa4-0d79-491c-8b0b-f10af81fd6ce,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,180b6962-1eab-420d-8445-3e35d6cf85b0,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.NA RELAÇÃO FAMILIAR,04f13944-d53f-46ff-99a7-1c01abea8bd7,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,9be6a799-cf3a-4a32-924e-546222679065,6623af1c-aa6c-45a8-a53b-25856d2abbc2
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MA,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,97bc990e-3c30-4c17-ac4a-a4ed07638f5c,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,116ea75a-3f62-4829-9806-ef3207bf4a24,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,0102d1b7-11dd-430c-b22f-b2b75b0d549a,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,91a3aa54-080a-4e17-afeb-7ff05f2c1adc,65945fec-8465-4aa4-a66e-e6b308e3ac7e
TELEFÔNICO,CASA DO AGRESSOR,NÃO,TERCEIRO,BRASIL,MG,SEMANALMENTE,HÁ UM MÊS,1,"MOTIVAÇÃO.EM RAZÃO DE CONDIÇÕES FÍSICAS, SENSORIAIS, INTELECTUAIS OU MENTAIS",fb694afc-ddbf-467d-b1fb-9dc0dd44bd7f,07e324c7-6816-435c-b516-8d82542e0c20,e4d3855f-dbd7-414d-9031-8dd3e7a112e1,f98a494c-8a81-497c-8aef-f3a65a906f39,7e1b0b67-4a94-4ae5-986d-cdbdd4587248
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SP,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,e0bb1dc0-c2ea-47e4-9bc3-e79a7a0d4fde,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,882c2aab-bbb9-4410-b122-8a58cec4d3ee,15ab101c-0b27-4f3e-a13e-ad9507838f6c
TELEFÔNICO,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,c6f2cc6d-7000-4c2c-89e5-5e73a49bdd6d,07e324c7-6816-435c-b516-8d82542e0c20,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,a66e1a51-945f-43b0-8c19-c4b3fba377f5,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DA VÍTIMA,NÃO,A PRÓPRIA VÍTIMA,BRASIL,RJ,DIARIAMENTE,HÁ UM MÊS,1,AGRAVANTE.COM HUMILHAÇÃO,004d6b6d-8550-4192-b780-bc00ee18cb7c,07e324c7-6816-435c-b516-8d82542e0c20,aa06b3d4-3a3b-4b0a-9cb7-5bfbe4004e92,44186138-2333-4160-849a-4f83863ad983,15e8c8dc-791f-44b4-a188-86230f09ba4e
WHATSAPP,CASA DA VÍTIMA E DO AGRESSOR,NÃO,TERCEIRO,BRASIL,SC,DIARIAMENTE,HÁ UM MÊS,2,MOTIVAÇÃO.EM RAZÃO DA IDADE,b36499a3-d93d-41d7-83b8-ab741d2edd1f,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,dde8ab0d-94c7-4b41-804c-2fa7193889a8,72e64a08-042c-4b11-adb6-72c87fdbdac9
TELEFÔNICO,CASA DO AGRESSOR,NÃO,TERCEIRO,BRASIL,GO,DIARIAMENTE,HÁ UM MÊS,1,NÃO INFORMADO,5321c5c9-42d8-4df5-b996-0a5da5828f6b,07e324c7-6816-435c-b516-8d82542e0c20,4f451b2b-7f74-4b04-832f-c7b3a352f83e,cfd35811-acd9-42b8-8bb2-338246edc65a,3dba5b13-225b-44fb-93d3-00b029a0b642
